#WEEK|GEO_ID|UNITS_TOTAL|JOBLOSS_TOTAL|JOBLOSS_MOE|JOBLOSS_RATE|JOBLOSS_RT_MOE|JOBLOSS_UNIV|LFNEXT_TOTAL|LFNEXT_MOE|LFNEXT_RATE|LFNEXT_RT_MOE|LFNEXT_UNIV|FOODSCARCE_TOTAL|FOODSCARCE_MOE|FOODSCARCE_RATE|FOODSCARCE_RT_MOE|FOODSCARCE_UNIV|HLTHDLY_TOTAL|HLTHDLY_MOE|HLTHDLY_RATE|HLTHDLY_RT_MOE|HLTHDLY_UNIV|HINSEC_1_TOTAL|HINSEC_1_MOE|HINSEC_1_RATE|HINSEC_1_RT_MOE|HINSEC_1_UNIV|EDMVD_TOTAL|EDMVD_MOE|EDMVD_RATE|EDMVD_RT_MOE|EDMVD_UNIV|TELEWORK_TOTAL|TELEWORK_MOE|TELEWORK_RATE|TELEWORK_RT_MOE|TELEWORK_UNIV|HINSEC_TOTAL|HINSEC_MOE|HINSEC_RATE|HINSEC_RT_MOE|HINSEC_UNIV|EVICTFOR_TOTAL|EVICTFOR_MOE|EVICTFOR_RATE|EVICTFOR_RT_MOE|EVICTFOR_UNIV|EXPENSE_TOTAL|EXPENSE_MOE|EXPENSE_RATE|EXPENSE_RT_MOE|EXPENSE_UNIV|SECONDED_TOTAL|SECONDED_MOE|SECONDED_RATE|SECONDED_RT_MOE|SECONDED_UNIV|VACCINE_TOTAL|VACCINE_MOE|VACCINE_RATE|VACCINE_RT_MOE|VACCINE_UNIV|GETVACC_TOTAL|GETVACC_MOE|GETVACC_RATE|GETVACC_RT_MOE|GETVACC_UNIV|TELEWORK_2_TOTAL|TELEWORK_2_MOE|TELEWORK_2_RATE|TELEWORK_2_RT_MOE|TELEWORK_2_UNIV|FOODASSIS_TOTAL|FOODASSIS_MOE|FOODASSIS_RATE|FOODASSIS_RT_MOE|FOODASSIS_UNIV|CHILDCARE_TOTAL|CHILDCARE_MOE|CHILDCARE_RATE|CHILDCARE_RT_MOE|CHILDCARE_UNIV|HHTELHLTH_TOTAL|HHTELHLTH_MOE|HHTELHLTH_RATE|HHTELHLTH_RT_MOE|HHTELHLTH_UNIV|CHILDTELE_TOTAL|CHILDTELE_MOE|CHILDTELE_RATE|CHILDTELE_RT_MOE|CHILDTELE_UNIV|PLNDTRIP_TOTAL|PLNDTRIP_MOE|PLNDTRIP_RATE|PLNDTRIP_RT_MOE|PLNDTRIP_UNIV|CHILDCARE_2_TOTAL|CHILDCARE_2_MOE|CHILDCARE_2_RATE|CHILDCARE_2_RT_MOE|CHILDCARE_2_UNIV|WACTIVITY_TOTAL|WACTIVITY_MOE|WACTIVITY_RATE|WACTIVITY_RT_MOE|WACTIVITY_UNIV|FOODFORCHLD_TOTAL|FOODFORCHLD_MOE|FOODFORCHLD_RATE|FOODFORCHLD_RT_MOE|FOODFORCHLD_UNIV|ENERGYBILL_TOTAL|ENERGYBILL_MOE|ENERGYBILL_RATE|ENERGYBILL_RT_MOE|ENERGYBILL_UNIV|CTCUSE_TOTAL|CTCUSE_MOE|CTCUSE_RATE|CTCUSE_RT_MOE|CTCUSE_UNIV|CTCUSENEW_TOTAL|CTCUSENEW_MOE|CTCUSENEW_RATE|CTCUSENEW_RT_MOE|CTCUSENEW_UNIV|LONGCOVID_1_TOTAL|LONGCOVID_1_MOE|LONGCOVID_1_RATE|LONGCOVID_1_RT_MOE|LONGCOVID_1_UNIV|PRICEINCR_TOTAL|PRICEINCR_MOE|PRICEINCR_RATE|PRICEINCR_RT_MOE|PRICEINCR_UNIV|PRICEWORRY_TOTAL|PRICEWORRY_MOE|PRICEWORRY_RATE|PRICEWORRY_RT_MOE|PRICEWORRY_UNIV|GASIMPACT_TOTAL|GASIMPACT_MOE|GASIMPACT_RATE|GASIMPACT_RT_MOE|GASIMPACT_UNIV|FOODFORCHLD1_TOTAL|FOODFORCHLD1_MOE|FOODFORCHLD1_RATE|FOODFORCHLD1_RT_MOE|FOODFORCHLD1_UNIV|DISPLACED_TOTAL|DISPLACED_MOE|DISPLACED_RATE|DISPLACED_RT_MOE|DISPLACED_UNIV|DISPLACEDTIME_TOTAL|DISPLACEDTIME_MOE|DISPLACEDTIME_RATE|DISPLACEDTIME_RT_MOE|DISPLACEDTIME_UNIV|COL_START_DATE|COL_END_DATE|SURVEY_YEAR|YR_WEEK_NUM
12|0400000US21|3344102|1613269|170789|48.4|5.1|3335341|941168|110962|28.3|3.3|3329873|273673|74414|8.4|2.3|3240662|1020107|106718|33.8|3.5|3022143|617974|127454|29.5|5.6|2098371|639619|81707|100.0|0.0|639619|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US22|3431432|1865288|163091|54.6|4.7|3415597|1300319|143154|38.0|4.2|3419188|552639|94792|16.5|2.9|3342356|1103677|152609|36.0|5.0|3067730|771011|89186|35.5|3.8|2172723|955386|99708|99.4|0.7|960954|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US23|1065620|496415|53236|46.9|5.0|1059152|293789|47934|27.9|4.5|1051908|51419|21620|4.9|2.1|1044496|479583|54391|49.4|5.3|971250|117995|33870|16.9|4.7|698437|181513|29003|99.7|0.6|182133|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US24|4586920|2232372|189754|49.1|4.1|4547344|1514159|179172|33.2|3.9|4563673|462734|96556|10.3|2.1|4511399|1739812|172408|41.3|4.1|4212126|860968|111176|26.0|3.3|3310051|1222893|141969|100.0|0.0|1222893|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US25|5324065|2707677|210246|51.4|4.1|5269935|1551006|190561|29.4|3.7|5269617|387744|96240|7.5|1.9|5186300|2009497|187027|41.0|3.8|4896922|654017|136213|17.1|3.5|3822175|1266450|141288|100.0|0.1|1266850|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US26|7644458|4238259|224209|56.0|3.0|7571211|2516344|241824|33.2|3.2|7590385|704944|179019|9.5|2.4|7415046|2912408|255820|42.9|3.7|6781311|1098426|201057|21.4|3.7|5144348|1893299|204652|99.3|0.6|1906235|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US27|4241624|2082627|145277|49.3|3.5|4221457|1248306|150154|29.5|3.6|4225695|302438|102979|7.3|2.5|4141238|1588713|170548|40.9|4.4|3883096|547847|115175|18.5|3.9|2958344|1061026|102856|99.8|0.3|1063633|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US28|2189670|1227535|85740|56.2|3.9|2184207|865651|78189|39.7|3.6|2180016|406797|69102|19.0|3.2|2141135|752032|82806|40.0|4.3|1878701|433947|66466|34.4|5.1|1261168|547932|77414|98.4|2.5|557025|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US29|4617880|2176367|161077|47.3|3.5|4606002|1345955|135616|29.2|2.9|4602821|393150|85935|8.7|1.9|4525465|1687167|173295|41.6|4.0|4060169|619890|113567|19.9|3.6|3122476|986604|114425|100.0|0.0|986604|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US30|822204|418015|35494|50.9|4.3|820778|268980|36339|32.8|4.4|821111|86684|26621|10.6|3.3|814905|301791|36053|39.6|4.7|761384|110846|31468|20.1|5.2|551531|194995|24689|99.7|0.6|195663|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US31|1418191|538990|57755|38.0|4.1|1417312|315841|48299|22.4|3.4|1411745|103435|23786|7.4|1.7|1402786|418505|47623|32.0|3.7|1308290|128618|30450|13.4|3.2|956759|333597|33665|98.2|2.4|339668|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US32|2399457|1567721|79092|65.6|3.3|2388174|1250030|85447|52.3|3.5|2388001|372226|71062|16.0|3.0|2333273|907848|80635|42.6|3.6|2130031|592180|73102|33.6|4.0|1762188|633685|66751|99.2|0.9|638759|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US33|1073014|498741|46991|46.5|4.4|1072792|257780|37293|24.1|3.5|1069318|48362|16900|4.6|1.6|1062705|343476|35718|35.1|3.8|978451|111300|24746|14.9|3.2|747723|231528|34784|99.3|0.6|233064|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US34|6776822|3724695|274776|55.4|4.1|6725699|2061092|240637|30.7|3.6|6708617|517475|137843|7.9|2.1|6587395|2277980|198066|38.1|3.6|5972659|1344779|221150|27.8|4.5|4841471|1589357|235362|97.7|2.7|1626241|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US35|1589574|767252|78496|48.5|4.9|1581797|536318|68163|34.0|4.4|1577022|232540|49972|15.2|3.3|1528071|643970|66881|46.5|4.9|1385534|274270|55804|29.8|5.3|921880|396675|55283|99.5|0.7|398620|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US36|14847080|8544159|454384|58.1|3.1|14710546|6044193|537749|40.8|3.7|14798824|2565221|406492|17.5|2.7|14663173|4930102|536869|37.5|3.9|13156862|3370074|382949|33.9|3.7|9935801|2793206|297076|99.8|0.3|2798560|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US37|8017566|3659128|288904|45.7|3.6|8004822|2315381|253651|29.0|3.2|7994000|923559|200965|11.8|2.6|7839041|2397217|253418|33.9|3.5|7072390|1203296|225042|23.0|4.3|5240219|1625949|219919|99.7|0.3|1631198|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US38|561016|211682|26275|38.1|4.8|555947|119665|23875|21.5|4.3|556583|55559|31905|10.1|5.8|551468|156753|19283|30.3|3.8|517141|54587|15598|15.3|4.5|356948|127583|23941|99.5|0.6|128197|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US39|8822539|4154700|367058|47.7|4.0|8717481|2394355|297696|27.5|3.5|8716903|683039|164325|8.1|2.0|8408628|3295042|329020|41.4|4.0|7959762|1317874|259460|23.1|4.3|5697208|2376254|311357|100.0|0.0|2376254|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US40|2916436|1330910|83669|45.8|2.9|2907537|945026|87059|32.5|3.0|2905467|374297|63199|13.1|2.2|2854835|1104870|109931|41.6|4.0|2652848|586914|109944|31.0|5.2|1895230|736748|92465|99.8|0.2|738493|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US41|3302727|1721403|124228|52.4|3.8|3285397|1209868|110037|36.7|3.3|3295959|330116|66035|10.2|2.0|3231273|1428844|112680|47.4|3.6|3012496|429500|87834|17.4|3.5|2464920|725889|120870|97.1|4.0|747409|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US42|9776154|4667236|284460|48.1|3.0|9701869|2831710|259844|29.2|2.7|9697025|1060565|175805|11.3|1.9|9403609|3467721|279610|40.0|3.1|8662143|1312053|213732|20.6|3.2|6359385|2352297|281816|99.9|0.2|2355632|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US44|817559|434586|29601|54.0|3.7|805378|284352|30822|35.0|3.8|812937|116456|29244|14.5|3.6|802874|274467|38035|38.2|5.4|718021|139601|28921|24.4|5.1|573217|163152|26759|99.1|1.1|164608|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US45|3969123|1810156|158120|45.7|4.0|3958470|1071924|152478|27.1|3.8|3961168|428569|120669|11.1|3.1|3863560|1451189|157050|41.6|3.8|3491081|711163|140276|27.6|4.6|2579685|815081|112601|98.9|0.9|824290|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US46|642658|257975|29301|40.3|4.6|640905|131321|25978|20.6|4.1|637492|44920|22089|7.1|3.5|631832|204238|28671|35.1|4.9|582191|77582|24378|18.8|5.6|411805|165138|28794|99.7|0.6|165684|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US47|5221475|2346152|201441|45.0|3.9|5209320|1733325|222799|33.3|4.3|5209157|658480|167271|13.0|3.3|5080438|1893668|224266|40.9|4.9|4634807|998107|178638|31.1|4.6|3213357|1396218|162724|99.1|1.1|1409201|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US48|21356906|11384721|463372|53.5|2.2|21272209|8645497|473481|40.7|2.2|21243413|3608121|438121|17.3|2.1|20835256|7905221|625267|41.0|3.1|19260135|4988657|484208|35.7|2.8|13966380|6336482|444345|99.6|0.4|6362066|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US49|2281207|925003|81054|40.7|3.6|2273462|576936|88680|25.6|3.9|2256673|151167|44351|6.8|2.0|2221651|714550|70410|34.6|3.2|2062877|241527|64634|14.4|3.8|1680293|685670|69128|99.6|0.4|688132|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US50|485485|232417|25608|48.1|5.3|483643|156996|20584|32.5|4.2|482453|32479|10211|6.8|2.1|477788|187799|19014|42.2|4.1|444640|40745|10351|12.3|3.3|331471|88625|14225|99.7|0.5|88927|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US51|6472737|2672318|196090|41.4|3.0|6451397|1942238|203698|30.1|3.1|6444465|702048|159787|11.0|2.5|6394877|2703293|239073|45.7|4.0|5913689|996495|174550|21.3|3.6|4668241|1406939|147892|97.8|2.3|1438070|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US53|5890357|2982260|191432|50.9|3.3|5859508|2133499|190989|36.4|3.3|5855155|572764|109293|9.9|1.9|5759170|2480893|214443|46.0|4.0|5389747|876393|143955|20.2|3.0|4333801|1199463|169463|99.4|1.0|1206255|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US54|1379576|624229|87459|45.5|6.4|1372178|347466|54424|25.3|4.0|1372259|143237|40444|10.8|3.0|1321428|480621|80102|39.4|6.9|1219916|176256|43048|20.8|4.7|849362|377619|68040|99.4|1.0|379801|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US55|4438719|2167178|148570|49.1|3.4|4415587|1254324|140229|28.4|3.2|4415480|405010|92507|9.3|2.1|4354213|1449606|141581|35.9|3.6|4033279|391444|73953|12.3|2.4|3171371|1031114|122146|100.0|0.1|1031530|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|0400000US56|433400|204297|21662|47.3|5.0|431589|142284|27790|33.0|6.4|431071|31046|13629|7.4|3.2|421148|166679|22863|41.6|5.8|400598|79079|18926|25.6|6.1|309479|109520|20748|100.0|0.0|109520|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US12060|4931998|2242745|208766|46.0|3.9|4877676|1518571|197614|31.0|3.9|4902914|515239|150373|10.8|3.1|4755670|1794058|228942|40.3|4.9|4454630|905643|177010|26.5|4.3|3417785|1535873|259458|99.7|0.5|1540576|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US14460|3694650|1917432|209032|52.1|4.6|3679999|1126269|174482|30.6|4.3|3676900|213478|56439|5.9|1.5|3594416|1395641|174414|41.3|4.1|3382088|484930|106597|17.8|3.6|2717038|860177|123362|99.9|0.2|861173|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US16980|6884718|3909749|319828|57.1|3.8|6845088|2751413|293500|40.2|3.7|6841124|869381|185575|12.9|2.6|6746392|2845014|269469|45.5|3.4|6248154|1338510|231238|27.5|4.1|4859628|1780419|257116|99.1|1.6|1795973|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US19100|5345741|3002219|283148|56.3|4.2|5336510|2276654|270028|42.8|4.5|5323832|756592|202212|14.5|3.4|5212253|2115939|289036|45.3|5.4|4673821|1325749|222345|35.5|5.8|3735667|1659402|277541|99.8|0.3|1662750|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US19820|3625024|2173444|196998|60.3|4.6|3606999|1353671|178911|37.6|4.7|3604942|337523|137206|9.6|3.7|3518603|1636070|169566|50.0|4.3|3275269|652595|176425|25.7|5.9|2543736|939536|142105|98.9|1.0|949638|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US26420|6265632|3687668|359235|59.2|4.6|6224748|2872160|372312|46.2|4.5|6216393|1210587|341196|19.9|5.2|6094714|2234252|327820|39.8|5.2|5619226|1739475|299828|39.6|5.4|4395236|1804275|260728|99.0|1.1|1823229|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US31080|10362065|6813877|600438|66.0|3.7|10323433|5468712|623313|52.9|4.2|10328733|1587531|444815|15.6|4.1|10171256|3610776|394452|40.1|4.0|9013560|2801710|477985|36.0|4.3|7792361|2597231|443807|99.8|0.4|2603424|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US33100|4554479|2560878|286200|56.6|4.7|4525232|2347544|251072|51.8|3.9|4530724|580802|145444|13.2|3.1|4412750|1583049|199092|38.3|5.3|4137582|1063975|255804|37.6|6.5|2829150|869597|154145|98.9|1.4|879637|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US35620|14908570|8786098|663621|59.6|3.6|14752291|5945845|648271|40.1|4.0|14825300|2717314|465227|18.5|3.1|14651888|4937875|541248|37.9|3.8|13018527|3582797|446193|34.4|3.8|10405617|2934314|389594|99.7|0.4|2944614|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US37980|4966808|2418533|258395|49.2|4.3|4916473|1672863|221724|34.1|3.9|4910700|515894|150257|10.7|2.9|4816833|1899967|206926|42.5|4.1|4465301|911667|197091|25.6|4.8|3558062|1349196|203418|97.6|3.1|1382166|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US38060|4051740|2100169|191572|52.3|4.0|4012701|1594433|188351|39.8|3.9|4007139|607526|125591|15.3|3.0|3968385|1401233|159616|40.0|4.3|3502735|790396|149093|26.9|4.4|2932853|912946|133687|99.8|0.3|914809|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US40140|4240997|2547701|385797|60.2|4.9|4235450|2075103|368597|49.1|5.0|4229046|824096|256699|20.0|5.1|4130739|1652574|251132|43.9|4.9|3765350|1130930|272798|39.8|6.1|2842771|1251785|281843|99.9|0.2|1253576|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US41860|3540050|1767281|286849|50.1|3.9|3529627|1291925|259895|36.6|4.5|3526750|315621|145790|9.1|3.6|3465798|1171213|181911|36.1|5.5|3246595|456251|128709|18.0|4.4|2533480|552456|127371|99.7|0.4|553879|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US42660|3119664|1548914|161433|49.9|4.1|3104166|1077764|150813|34.7|4.4|3106397|341139|120680|11.2|3.8|3053427|1282442|158731|44.5|4.9|2879447|449877|117234|18.9|4.5|2385698|665068|161361|100.0|0.0|665068|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
12|310M600US47900|4573830|2007450|174968|44.1|3.5|4551743|1324358|184024|29.2|3.7|4539500|379731|106740|8.4|2.3|4503050|1813171|157293|43.8|3.4|4135297|735875|116845|21.3|3.3|3453862|1050735|140764|99.9|0.1|1051443|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 16, 2020|July 21, 2020|2020|12
11|0100000US|249170916|124268411|1700106|50.1|0.7|248021660|86934763|1486195|35.1|0.6|247880668|26058378|907236|10.8|0.4|242101665|90642316|1331315|40.6|0.6|223327695|45191150|1316425|26.4|0.7|171015861|63304731|1097356|99.4|0.2|63694424|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 9, 2020|July 14, 2020|2020|11
11|0400000US01|3717378|1618864|116843|43.8|3.2|3693707|1215713|134156|33.0|3.7|3682055|469909|113648|12.9|3.1|3629806|1338363|129107|41.4|4.0|3232674|817178|94326|35.1|3.6|2330658|1141381|95709|99.4|0.8|1148494|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 9, 2020|July 14, 2020|2020|11
11|0400000US02|524925|236822|20985|45.2|4.1|523412|151917|24207|29.1|4.7|522576|61255|18996|11.9|3.7|516295|235681|24288|48.9|4.4|481909|66404|17772|20.0|5.5|332195|131005|29040|97.5|3.0|134300|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 9, 2020|July 14, 2020|2020|11
11|0400000US04|5597268|2677233|153592|48.3|2.8|5548095|2096546|168303|37.7|3.0|5565413|653337|104667|11.9|1.9|5491906|1984583|212812|39.7|4.1|5004741|997492|174245|24.8|4.0|4021732|1296811|164974|99.9|0.2|1298724|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 9, 2020|July 14, 2020|2020|11
11|0400000US05|2246527|1022146|76206|45.9|3.4|2228007|728430|93330|32.7|4.2|2226901|271988|51057|12.4|2.3|2194218|768120|83809|39.6|4.0|1938440|364105|78455|27.7|5.2|1316592|519901|67668|98.9|1.0|525785|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 9, 2020|July 14, 2020|2020|11
11|0400000US06|29939021|17580900|626802|58.9|2.1|29827159|14015912|713834|47.0|2.4|29794329|3447187|470117|11.9|1.6|28991820|11790814|655812|43.7|2.4|26970894|7003562|542232|30.0|2.1|23336619|8872538|584535|100.0|0.0|8873559|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 9, 2020|July 14, 2020|2020|11
11|0400000US08|4454718|2072780|132954|46.8|3.0|4431152|1260696|134394|28.5|3.1|4429541|438919|129953|10.0|2.9|4379749|1547112|167714|38.3|4.2|4043282|592351|140582|18.6|4.1|3189900|1047052|105180|99.4|0.8|1053151|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||July 9, 2020|July 14, 2020|2020|11
